timestamp,symbol,candle_time,direction,decision,score_pct,model,blockers,close_5m,ema_5m,rsi_5m,roc_5m,rvol,rvol_required,vwap_session,vwap_weekly,supertrend,st_direction,close_15m,ema_15m,rsi_15m,roc_15m,adx_15m,bull_direction_ok,bear_direction_ok,vwap_bull,vwap_bear,breakout_bull,breakout_bear,trend_continuation_bull,trend_continuation_bear
2026-08-27T11:38:34,BAJAJ-AUTO,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,11649.0,11651.6648,45.42,0.009,0.54,1.05,11663.8506,11781.4517,11691.2021,BEAR,11648.0,11705.4581,34.03,-1.28,31.79,False,False,False,False,False,False,False,False
2026-08-27T11:38:34,NESTLEIND,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,1445.4,1446.3481,44.24,-0.145,0.369,1.05,1451.9801,1462.8576,1448.4966,BEAR,1443.6,1450.5622,30.58,-0.579,12.27,False,True,False,False,False,False,False,False
2026-08-27T11:38:35,BAJFINANCE,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,1088.3,1089.4493,43.43,-0.211,0.838,1.05,1096.2948,1086.5882,1092.3815,BEAR,1087.5,1089.0952,47.56,-0.129,33.56,False,True,False,False,False,False,False,False
2026-08-27T11:38:35,HINDALCO,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1039.7,1042.8704,36.16,-0.426,0.403,1.05,1044.2095,1049.7924,1045.1713,BEAR,1039.7,1046.1856,33.76,-1.211,27.73,False,True,False,False,False,False,False,False
2026-08-27T11:38:36,NTPC,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,330.15,330.7134,37.37,0.182,0.14,1.05,330.8712,337.3309,331.464,BEAR,330.2,333.5648,24.02,-1.843,35.86,False,False,False,False,False,False,False,False
2026-08-27T11:38:36,HDFCLIFE,2026-08-27 11:30:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,RVOL,551.95,553.2214,36.88,-0.325,0.416,1.05,553.4192,554.6311,554.0141,BEAR,552.1,555.1565,38.75,-1.428,28.68,False,True,False,True,False,False,False,True
2026-08-27T11:38:37,SBILIFE,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1781.3,1786.6563,41.73,-0.929,0.497,1.05,1784.9277,1770.1416,1780.9312,BULL,1782.0,1781.6048,52.03,0.508,25.03,False,True,False,False,False,False,False,False
2026-08-27T11:38:37,HINDUNILVR,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,2010.6,2010.7989,45.94,0.199,0.181,1.05,2011.4042,2021.7948,2014.6502,BEAR,2009.3,2017.161,33.24,-0.736,28.08,False,False,False,False,False,False,False,False
2026-08-27T11:38:38,MARUTI,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,13470.0,13459.3297,51.61,0.141,0.984,1.05,13459.1645,13550.8475,13487.7273,BEAR,13465.0,13509.4317,36.56,-0.774,22.94,False,False,False,False,False,False,False,False
2026-08-27T11:38:38,ITC,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,269.35,269.4012,44.77,0.093,0.514,1.05,269.7738,270.0912,269.9529,BEAR,269.1,270.1587,35.6,-0.829,32.24,False,False,False,False,False,False,False,False
2026-08-27T11:38:39,TMPV,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,40.0,BREAKOUT_CONTINUATION,MACRO_BULL|ST_BULL|ENTRY_TRIGGER,315.1,314.8308,53.71,0.143,2.189,1.05,315.1112,314.3181,315.8016,BEAR,314.7,314.9138,48.03,0.016,27.16,False,False,False,False,True,False,False,False
2026-08-27T11:38:39,ADANIPORTS,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1697.7,1696.9562,52.91,-0.035,0.394,1.05,1696.9341,1691.4059,1691.5405,BULL,1698.3,1695.8141,56.64,0.218,35.38,False,False,False,False,False,False,False,False
2026-08-27T11:38:40,DRREDDY,2026-08-27 11:30:00+05:30,BULL,NEAR,80.0,BREAKOUT_CONTINUATION,MACRO_BULL,1187.4,1185.0538,61.04,0.059,2.269,1.05,1182.9061,1186.4742,1182.7854,BULL,1186.7,1185.4384,52.15,-0.436,11.56,True,False,False,False,True,False,False,False
2026-08-27T11:38:41,WIPRO,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,177.13,177.0856,49.91,0.051,0.393,1.05,177.3421,179.8166,177.37,BEAR,177.07,177.4977,37.55,-0.338,20.23,False,False,False,False,False,False,False,False
2026-08-27T11:38:41,ONGC,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,40.0,,ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,233.61,233.0879,63.22,0.698,0.377,1.05,233.0635,234.4358,232.6217,BULL,233.64,232.9563,57.84,0.171,28.1,True,False,False,False,False,False,False,False
2026-08-27T11:38:42,SBIN,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,1047.6,1047.4493,47.45,0.067,0.944,1.05,1048.3438,1042.9633,1049.6215,BEAR,1045.4,1049.9988,31.97,-0.91,28.17,False,False,False,False,False,False,False,False
2026-08-27T11:38:42,EICHERMOT,2026-08-27 11:30:00+05:30,BEAR,SIGNAL,100.0,VWAP_PULLBACK,,8013.5,8031.0098,40.86,-0.379,1.783,1.05,8025.1681,8041.1635,8062.2564,BEAR,8019.5,8046.3594,41.2,-0.884,38.05,False,True,False,True,False,False,False,False
2026-08-27T11:38:43,COALINDIA,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,402.1,401.7594,53.51,0.349,0.617,1.05,402.0889,404.0991,400.8904,BULL,401.95,402.5048,43.9,-0.729,15.76,False,False,False,False,False,False,False,False
2026-08-27T11:38:43,BAJAJFINSV,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,2003.1,2007.5385,34.65,-0.423,0.955,1.05,2012.0088,2008.2273,2011.5155,BEAR,2002.5,2009.5682,38.58,-0.398,13.34,False,True,False,False,False,False,False,False
2026-08-27T11:38:44,MAXHEALTH,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1000.3,1003.1035,29.56,-0.239,0.719,1.05,1005.1005,1000.3128,1004.8814,BEAR,1000.7,1007.9872,33.5,-1.545,34.23,False,True,False,False,False,False,False,False
2026-08-27T11:38:44,KOTAKBANK,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,424.2,423.9833,55.81,-0.341,0.509,1.05,423.178,410.5671,421.74,BULL,424.1,419.7495,72.11,2.058,67.86,False,False,False,False,False,False,False,False
2026-08-27T11:38:45,APOLLOHOSP,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ST_BULL|RVOL|ENTRY_TRIGGER,8788.0,8786.2741,50.54,0.103,0.409,1.05,8790.6625,8724.9995,8808.6043,BEAR,8791.0,8789.6149,51.21,-0.136,42.55,False,False,False,False,False,False,False,False
2026-08-27T11:38:45,CIPLA,2026-08-27 11:30:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,1407.2,1405.7665,54.13,0.021,1.905,1.05,1406.2468,1420.0095,1410.0739,BEAR,1405.7,1408.0237,42.9,-0.727,29.87,False,False,False,False,False,False,False,False
2026-08-27T11:38:46,JSWSTEEL,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1340.9,1339.7424,56.67,0.112,0.463,1.05,1340.7491,1320.2079,1335.4097,BULL,1341.0,1333.7757,72.43,0.774,59.22,True,False,False,False,False,False,False,False
2026-08-27T11:38:46,HCLTECH,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1286.5,1286.1967,48.17,0.273,0.372,1.05,1286.7983,1304.8995,1289.8694,BEAR,1286.6,1291.8409,35.71,-1.061,28.05,False,False,False,False,False,False,False,False
2026-08-27T11:38:47,TCS,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,2250.9,2252.4166,42.32,0.102,0.318,1.05,2256.5859,2281.2003,2257.3412,BEAR,2248.0,2260.996,27.01,-1.008,13.82,False,False,False,False,False,False,False,False
2026-08-27T11:38:48,INDIGO,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,5218.5,5217.6034,48.49,0.23,0.217,1.05,5215.8456,5175.6456,5230.1568,BEAR,5219.0,5225.5693,47.92,-0.628,25.84,False,False,False,False,False,False,False,False
2026-08-27T11:38:48,BHARTIARTL,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1897.9,1900.3816,39.92,-0.263,0.576,1.05,1900.427,1924.2989,1903.5735,BEAR,1897.5,1907.4272,31.07,-0.872,37.77,False,True,False,False,False,False,False,False
2026-08-27T11:38:49,ETERNAL,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,327.2,327.0004,52.25,0.122,0.83,1.05,327.3987,328.1384,328.589,BEAR,326.75,327.0353,47.13,0.245,20.44,False,False,False,False,False,False,False,False
2026-08-27T11:38:49,LT,2026-08-27 11:30:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,4037.1,4036.5278,48.33,-0.047,1.96,1.05,4040.1138,4081.9601,4041.6615,BEAR,4027.8,4048.5135,29.19,-0.842,35.22,False,False,False,False,False,False,False,False
2026-08-27T11:38:50,SHRIRAMFIN,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1094.7,1098.7088,33.67,-0.437,0.611,1.05,1101.9763,1118.5115,1100.9698,BEAR,1095.3,1107.6624,32.27,-2.074,33.07,False,True,False,False,False,False,False,False
2026-08-27T11:38:51,GRASIM,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|RVOL|ENTRY_TRIGGER,3285.8,3286.1351,49.72,0.012,0.667,1.05,3285.8275,3275.9602,3274.1812,BULL,3288.3,3284.0667,53.29,-0.094,35.66,False,False,False,False,False,False,False,False
2026-08-27T11:38:51,AXISBANK,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1257.3,1258.1803,46.49,-0.246,0.224,1.05,1258.6507,1244.1943,1253.7598,BULL,1257.5,1255.7219,59.22,0.271,44.72,False,False,False,False,False,False,False,False
2026-08-27T11:38:52,POWERGRID,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,ST_BEAR|RVOL|ENTRY_TRIGGER,264.0,263.4373,54.36,0.571,0.542,1.05,263.5019,268.4068,262.1672,BULL,263.85,265.1038,33.71,-1.161,41.33,False,False,False,False,False,False,False,False
2026-08-27T11:38:52,ADANIENT,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,3137.1,3142.313,44.25,-0.391,0.702,1.05,3144.5174,3079.3666,3126.217,BULL,3139.7,3134.3568,59.41,0.169,48.95,False,True,False,False,False,False,False,True
2026-08-27T11:38:53,TECHM,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1593.5,1592.4458,56.78,0.031,0.772,1.05,1590.2111,1583.0424,1589.6283,BULL,1598.0,1584.3032,71.03,1.589,35.34,True,False,False,False,False,False,False,False
2026-08-27T11:38:53,ICICIBANK,2026-08-27 11:30:00+05:30,BULL,SIGNAL,100.0,VWAP_PULLBACK,,1443.6,1440.9107,62.42,0.111,3.857,1.05,1440.5125,1425.7276,1436.4705,BULL,1441.4,1438.371,63.74,0.397,28.64,True,False,True,False,True,False,False,False
2026-08-27T11:38:54,JIOFIN,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,239.4,239.9057,29.88,-0.208,0.342,1.05,240.5072,242.2222,240.0701,BEAR,239.4,241.0351,22.17,-1.115,30.44,False,True,False,False,False,False,False,False
2026-08-27T11:38:54,TATASTEEL,2026-08-27 11:30:00+05:30,BULL,SIGNAL,100.0,VWAP_PULLBACK,,189.13,188.3245,61.48,0.489,1.896,1.05,188.7629,186.071,187.403,BULL,189.0,187.4542,64.49,1.395,36.75,True,False,True,False,False,False,False,False
2026-08-27T11:38:55,TITAN,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,5122.5,5111.9741,62.67,0.176,0.445,1.05,5100.1487,5092.4558,5099.5456,BULL,5115.0,5104.1412,57.49,0.302,23.09,True,False,False,False,False,False,False,False
2026-08-27T11:38:55,INFY,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,BREAKOUT_CONTINUATION,MACRO_BEAR|RVOL,1110.8,1114.4641,35.13,-0.144,0.609,1.05,1117.0263,1127.5985,1117.8094,BEAR,1112.2,1117.8887,34.2,-0.9,12.87,False,True,False,False,False,True,False,False
2026-08-27T11:38:56,TRENT,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,2892.0,2893.9667,43.81,0.031,2.664,1.05,2899.2787,2916.7264,2894.003,BEAR,2881.9,2904.7256,26.46,-1.0,16.96,False,False,False,False,False,False,False,False
2026-08-27T11:38:56,ASIANPAINT,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,VWAP_PULLBACK,MACRO_BULL|ENTRY_TRIGGER,2644.0,2641.5921,53.83,-0.162,1.896,1.05,2640.95,2632.4218,2635.3158,BULL,2642.0,2641.6244,50.99,0.072,19.14,False,False,True,False,False,False,False,False
2026-08-27T11:38:57,ULTRACEMCO,2026-08-27 11:30:00+05:30,BULL,NO_SIGNAL,60.0,,ST_BULL|ENTRY_TRIGGER,11730.0,11736.604,47.8,-0.281,1.931,1.05,11743.0313,11594.5715,11782.129,BEAR,11730.0,11714.6954,55.9,0.171,30.98,False,False,False,False,False,False,False,False
2026-08-27T11:38:57,HDFCBANK,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,716.25,719.1576,22.25,-0.521,0.445,1.05,719.6537,725.0162,718.8446,BEAR,716.05,722.6974,21.7,-1.628,35.12,False,True,False,False,False,False,False,False
2026-08-27T11:38:58,RELIANCE,2026-08-27 11:30:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,1290.0,1293.8671,26.84,-0.494,1.384,1.05,1296.2964,1305.06,1293.018,BEAR,1289.6,1299.4716,18.81,-0.96,23.25,False,True,False,False,False,False,False,False
2026-08-27T11:38:59,M&M,2026-08-27 11:30:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,3364.3,3372.6847,30.73,-0.476,1.575,1.05,3380.7529,3413.6727,3374.4798,BEAR,3363.9,3393.6602,21.25,-1.767,38.23,False,True,False,False,False,False,False,False
2026-08-27T11:38:59,SUNPHARMA,2026-08-27 11:30:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,1912.2,1910.87,53.93,-0.063,0.343,1.05,1909.2055,1912.3894,1914.1721,BEAR,1912.3,1911.8941,50.1,-0.068,13.62,False,False,False,False,False,False,False,False
2026-08-27T11:40:07,BEL,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|RVOL|ENTRY_TRIGGER,410.2,410.125,51.58,0.024,0.641,1.05,410.4498,409.193,408.9762,BULL,409.85,409.8126,50.9,0.232,18.35,False,False,False,False,False,False,False,False
2026-08-27T11:40:07,TATACONSUM,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,RVOL|ENTRY_TRIGGER,1040.7,1040.893,47.66,0.096,0.526,1.05,1041.1725,1049.9108,1043.9993,BEAR,1041.6,1042.981,43.31,-0.096,26.03,False,False,False,True,False,False,False,False
2026-08-27T11:40:08,BAJAJ-AUTO,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,11653.0,11651.7862,47.09,-0.069,0.477,1.05,11663.7059,11781.2005,11691.2021,BEAR,11648.0,11705.4581,34.03,-1.28,31.79,False,False,False,False,False,False,False,False
2026-08-27T11:40:08,NESTLEIND,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,1443.1,1446.0528,38.36,-0.318,1.349,1.05,1451.795,1462.8226,1448.4966,BEAR,1443.6,1450.5622,30.58,-0.579,12.27,False,True,False,False,False,False,False,False
2026-08-27T11:40:09,BAJFINANCE,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,1087.6,1089.2812,40.66,-0.211,0.425,1.05,1096.2358,1086.5899,1091.9885,BEAR,1087.5,1089.0952,47.56,-0.129,33.56,False,True,False,False,False,False,False,False
2026-08-27T11:40:10,HINDALCO,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1039.25,1042.5413,35.08,-0.484,0.219,1.05,1044.1776,1049.7848,1044.5897,BEAR,1039.7,1046.1856,33.76,-1.211,27.73,False,True,False,False,False,False,False,False
2026-08-27T11:40:10,NTPC,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,330.35,330.6804,40.25,0.41,0.24,1.05,330.8663,337.3175,331.464,BEAR,330.2,333.5648,24.02,-1.843,35.86,False,False,False,False,False,False,False,False
2026-08-27T11:40:11,HDFCLIFE,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,552.4,553.1468,40.88,-0.19,0.471,1.05,553.4016,554.6282,554.0141,BEAR,552.1,555.1565,38.75,-1.428,28.68,False,True,False,False,False,False,False,False
2026-08-27T11:40:11,SBILIFE,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1781.5,1786.1875,42.14,-0.857,0.444,1.05,1784.8785,1770.16,1780.9312,BULL,1782.0,1781.6048,52.03,0.508,25.03,False,True,False,False,False,False,False,False
2026-08-27T11:40:12,HINDUNILVR,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,RVOL|ENTRY_TRIGGER,2009.6,2010.6899,43.3,0.115,0.252,1.05,2011.3894,2021.7806,2014.6502,BEAR,2009.3,2017.161,33.24,-0.736,28.08,False,False,False,True,False,False,False,False
2026-08-27T11:40:12,MARUTI,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,13460.0,13459.3907,47.27,0.097,0.561,1.05,13459.2534,13550.6499,13487.7273,BEAR,13465.0,13509.4317,36.56,-0.774,22.94,False,False,False,False,False,False,False,False
2026-08-27T11:40:13,ITC,2026-08-27 11:35:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,269.35,269.3965,44.77,0.13,3.161,1.05,269.7279,270.0839,269.9529,BEAR,269.1,270.1587,35.6,-0.829,32.24,False,False,False,False,False,False,False,False
2026-08-27T11:40:13,TMPV,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,20.0,,MACRO_BULL|ST_BULL|RVOL|ENTRY_TRIGGER,315.05,314.8507,52.85,0.0,0.654,1.05,315.111,314.3192,315.8016,BEAR,314.7,314.9138,48.03,0.016,27.16,False,False,False,False,False,False,False,False
2026-08-27T11:40:14,ADANIPORTS,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,60.0,VWAP_PULLBACK,RVOL|ENTRY_TRIGGER,1698.1,1697.0601,54.13,0.183,0.248,1.05,1696.9411,1691.4131,1691.5405,BULL,1698.3,1695.8141,56.64,0.218,35.38,False,False,True,False,False,False,False,False
2026-08-27T11:40:14,DRREDDY,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|RVOL|ENTRY_TRIGGER,1186.6,1185.1944,56.82,0.051,0.49,1.05,1182.9648,1186.4744,1182.7854,BULL,1186.7,1185.4384,52.15,-0.436,11.56,True,False,False,False,False,False,False,False
2026-08-27T11:40:15,WIPRO,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,VWAP_PULLBACK,MACRO_BEAR|RVOL|ENTRY_TRIGGER,177.05,177.0824,47.03,0.09,0.339,1.05,177.34,179.8151,177.37,BEAR,177.07,177.4977,37.55,-0.338,20.23,False,False,False,True,False,False,False,False
2026-08-27T11:40:15,ONGC,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,40.0,,ABOVE_WVWAP|RVOL|ENTRY_TRIGGER,233.8,233.1526,66.13,0.798,0.617,1.05,233.0766,234.434,232.6871,BULL,233.64,232.9563,57.84,0.171,28.1,True,False,False,False,False,False,False,False
2026-08-27T11:40:16,SBIN,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,1047.1,1047.4175,44.67,0.067,0.577,1.05,1048.3291,1042.967,1049.6215,BEAR,1045.4,1049.9988,31.97,-0.91,28.17,False,False,False,False,False,False,False,False
2026-08-27T11:40:16,EICHERMOT,2026-08-27 11:35:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,8017.0,8029.7361,42.62,-0.243,1.175,1.05,8024.8044,8041.0132,8058.4996,BEAR,8019.5,8046.3594,41.2,-0.884,38.05,False,True,False,False,False,False,False,False
2026-08-27T11:40:17,COALINDIA,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,40.0,,MACRO_BULL|ABOVE_WVWAP|ENTRY_TRIGGER,402.4,401.8177,57.77,0.474,5.761,1.05,402.1328,404.0861,400.9346,BULL,401.95,402.5048,43.9,-0.729,15.76,True,False,False,False,False,False,False,False
2026-08-27T11:40:17,BAJAJFINSV,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,2004.4,2007.2531,39.33,-0.229,2.845,1.05,2011.4902,2008.2049,2011.5155,BEAR,2002.5,2009.5682,38.58,-0.398,13.34,False,True,False,False,False,False,False,False
2026-08-27T11:40:18,MAXHEALTH,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,1001.4,1002.9486,36.95,-0.189,0.702,1.05,1005.045,1000.3132,1004.8814,BEAR,1000.7,1007.9872,33.5,-1.545,34.23,False,True,False,False,False,False,False,False
2026-08-27T11:40:18,KOTAKBANK,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,424.45,424.0257,57.47,-0.282,0.34,1.05,423.185,410.5896,421.74,BULL,424.1,419.7495,72.11,2.058,67.86,False,False,False,False,False,False,False,False
2026-08-27T11:40:19,APOLLOHOSP,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,20.0,VWAP_PULLBACK,MACRO_BULL|ST_BULL|RVOL|ENTRY_TRIGGER,8792.5,8786.8401,52.79,0.142,0.105,1.05,8790.6642,8725.0277,8808.6043,BEAR,8791.0,8789.6149,51.21,-0.136,42.55,False,False,True,False,False,False,False,False
2026-08-27T11:40:19,CIPLA,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1407.7,1405.9423,55.76,0.114,0.758,1.05,1406.2613,1419.9972,1410.0739,BEAR,1405.7,1408.0237,42.9,-0.727,29.87,True,False,False,False,False,False,False,False
2026-08-27T11:40:20,JSWSTEEL,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1340.4,1339.8022,54.68,0.067,0.421,1.05,1340.7467,1320.2356,1335.4097,BULL,1341.0,1333.7757,72.43,0.774,59.22,False,False,False,False,False,False,False,False
2026-08-27T11:40:21,HCLTECH,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,VWAP_PULLBACK,RVOL|ENTRY_TRIGGER,1284.3,1286.0243,41.41,0.14,0.614,1.05,1286.7659,1304.8237,1289.8694,BEAR,1286.6,1291.8409,35.71,-1.061,28.05,False,False,False,True,False,False,False,False
2026-08-27T11:40:21,TCS,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,,MACRO_BEAR|RVOL|ENTRY_TRIGGER,2250.0,2252.1969,40.47,0.089,0.407,1.05,2256.5169,2281.1636,2257.3412,BEAR,2248.0,2260.996,27.01,-1.008,13.82,False,False,False,False,False,False,False,False
2026-08-27T11:40:22,INDIGO,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,40.0,,BELOW_WVWAP|RVOL|ENTRY_TRIGGER,5221.0,5217.9122,51.92,0.288,0.527,1.05,5215.9121,5175.706,5230.1568,BEAR,5219.0,5225.5693,47.92,-0.628,25.84,False,False,True,False,False,False,False,False
2026-08-27T11:40:22,BHARTIARTL,2026-08-27 11:35:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,1903.2,1900.6378,53.87,-0.042,1.464,1.05,1900.479,1924.1212,1903.5735,BEAR,1897.5,1907.4272,31.07,-0.872,37.77,False,False,False,False,False,False,False,False
2026-08-27T11:40:23,ETERNAL,2026-08-27 11:35:00+05:30,BEAR,NO_SIGNAL,60.0,,MACRO_BEAR|ENTRY_TRIGGER,327.85,327.0777,57.84,0.046,1.409,1.05,327.4115,328.1363,328.589,BEAR,326.75,327.0353,47.13,0.245,20.44,True,False,False,False,False,False,False,False
2026-08-27T11:40:23,LT,2026-08-27 11:35:00+05:30,BEAR,NEAR,80.0,VWAP_PULLBACK,RVOL,4030.2,4035.9526,41.45,-0.144,0.969,1.05,4039.9388,4081.8609,4041.6615,BEAR,4027.8,4048.5135,29.19,-0.842,35.22,False,True,False,True,False,False,False,False
2026-08-27T11:40:24,SHRIRAMFIN,2026-08-27 11:35:00+05:30,BEAR,NEAR,80.0,,ENTRY_TRIGGER,1095.8,1098.4443,37.68,-0.309,1.063,1.05,1101.8142,1118.3998,1100.9698,BEAR,1095.3,1107.6624,32.27,-2.074,33.07,False,True,False,False,False,False,False,False
2026-08-27T11:40:24,GRASIM,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,40.0,VWAP_PULLBACK,MACRO_BULL|RVOL|ENTRY_TRIGGER,3286.8,3286.1955,51.05,0.03,0.581,1.05,3285.8346,3275.9706,3274.1812,BULL,3288.3,3284.0667,53.29,-0.094,35.66,False,False,True,False,False,False,False,False
2026-08-27T11:40:25,AXISBANK,2026-08-27 11:35:00+05:30,BULL,NO_SIGNAL,60.0,,RVOL|ENTRY_TRIGGER,1257.9,1258.1548,49.43,-0.206,0.399,1.05,1258.6357,1244.2352,1253.7598,BULL,1257.5,1255.7219,59.22,0.271,44.72,False,False,False,False,False,False,False,False
